	run	task	split	label	fn_count	fp_count	tn_count	tp_count	stratifier	stratum_key
189	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_22_	1	0	14	3	span_distance	22.0
190	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_24_	2	0	8	8	span_distance	24.0
191	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_26_	0	0	8	10	span_distance	26.0
192	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_27_	3	3	24	6	span_distance	27.0
193	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_28_	0	0	8	10	span_distance	28.0
194	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_29_	5	0	13	0	span_distance	29.0
195	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_30_	2	0	28	6	span_distance	30.0
196	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_31_	0	0	16	2	span_distance	31.0
197	../../jiant_outputs/bert-base-uncased-mix_10-edges-spr1/run	edges-spr1	test	_span_distance_33_	1	6	20	9	span_distance	33.0
198	../../jiant_outputs/bert-base-uncased-mix_11-edges-spr1/run	edges-spr1	val	awareness	34	38	643	356		
199	../../jiant_outputs/bert-base-uncased-mix_11-edges-spr1/run	edges-spr1	val	change_of_location	36	23	993	19		
200	../../jiant_outputs/bert-base-uncased-mix_11-edges-spr1/run	edges-spr1	val	change_of_state	128	92	583	268		
201	../../jiant_outputs/bert-base-uncased-mix_11-edges-spr1/run	edges-spr1	val	changes_possession	43	13	984	31		
202	../../jiant_outputs/bert-base-uncased-mix_11-edges-spr1/run	edges-spr1	val	created	47	19	979	26		
203	../../jiant_outputs/bert-base-uncased-mix_11-edges-spr1/run	edges-spr1	val	destroyed	38	2	1029	2		
